Day,Tankno,Experiment,Year,Diluted,DilutionFactor,Ct,CtNum,Replicate,Run,BaselineStart,BaselineEnd,Threshold,Conversion
10,17,1,2022,N,1,NA,51,3,1.17.24AM,8,20,0.062,-1.69
10,17,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,17,1,2022,N,1,NA,51,5,1.17.24AM,8,20,0.062,-1.69
10,17,1,2022,N,1,NA,51,6,1.17.24AM,8,20,0.062,-1.69
10,17,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,17,1,2022,N,1,NA,51,8,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,1,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,2,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,3,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,5,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,6,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,9,1,2022,N,1,NA,51,8,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,NA,51,1,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,NA,51,2,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,NA,51,3,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,46.99697876,46.99697876,5,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,NA,51,6,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,14,1,2022,N,1,46.34043121,46.34043121,8,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,1,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,2,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,3,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,5,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,6,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,5,1,2022,N,1,NA,51,8,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,1,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,2,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,47.30348587,47.30348587,3,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,5,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,6,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,12,1,2022,N,1,NA,51,8,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,1,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,2,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,3,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,5,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,6,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,7,1,2022,N,1,NA,51,8,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,NA,51,1,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,NA,51,2,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,NA,51,3,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,NA,51,4,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,38.25033569,38.25033569,5,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,39.29874039,39.29874039,6,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,NA,51,7,1.17.24AM,8,20,0.062,-1.69
10,13,1,2022,N,1,NA,51,8,1.17.24AM,8,20,0.062,-1.69
14,1,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,1,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,10,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,18,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,6,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,45.68161392,45.68161392,2,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,44.23754883,44.23754883,3,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,16,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,37.78399658,37.78399658,4,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
16,4,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,36.3595047,36.3595047,1,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,37.80210114,37.80210114,3,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,9,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
14,14,1,2022,N,1,49.81385422,49.81385422,8,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
10,19,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,1,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,2,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,3,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,4,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,5,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,6,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,7,1.17.24PM,8,20,0.074,-0.44
10,21,1,2022,N,1,NA,51,8,1.17.24PM,8,20,0.074,-0.44
16,8,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,8,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,18,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,38.18510437,38.18510437,2,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,9,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,39.52051544,39.52051544,6,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,14,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,41.33992386,41.33992386,3,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,37.68078613,37.68078613,7,1.18.24,8,20,0.084,-0.37
16,20,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,5,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,12,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,37.5368309,37.5368309,1,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,36.98191071,36.98191071,2,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,38.80459213,38.80459213,3,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,36.78909683,36.78909683,4,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,36.60276794,36.60276794,5,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,38.38950348,38.38950348,6,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,37.29478073,37.29478073,7,1.18.24,8,20,0.084,-0.37
14,2,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,2,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,3,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,6,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,7,1,2022,N,1,NA,51,8,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,NA,51,1,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,37.65768051,37.65768051,2,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,37.34121323,37.34121323,3,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,NA,51,4,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,NA,51,5,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,40.56602478,40.56602478,6,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,NA,51,7,1.18.24,8,20,0.084,-0.37
16,13,1,2022,N,1,37.67234802,37.67234802,8,1.18.24,8,20,0.084,-0.37
4,10,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
4,10,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,46.55338287,46.55338287,3,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
3,1,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,49.62581635,49.62581635,3,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,46.15756989,46.15756989,4,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
4,3,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,47.36810684,47.36810684,2,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,48.497509,48.497509,6,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
4,11,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,48.8478508,48.8478508,6,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,37.94641113,37.94641113,7,1.19.24,8,20,0.123,-1.09
4,18,3,2021,N,1,49.8674736,49.8674736,8,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
5,3,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
16,16,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
16,21,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,49.74918747,49.74918747,1,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,NA,51,2,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,48.28820801,48.28820801,3,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,NA,51,6,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
16,22,3,2021,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,47.04353714,47.04353714,2,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,NA,51,3,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,45.26473999,45.26473999,4,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,NA,51,5,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,38.34936905,38.34936905,6,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
7,7,1,2022,N,1,NA,51,8,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,NA,51,1,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,39.30889511,39.30889511,2,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,38.35361099,38.35361099,3,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,NA,51,4,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,39.1638298,39.1638298,5,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,39.9348526,39.9348526,6,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,NA,51,7,1.19.24,8,20,0.123,-1.09
14,7,1,2022,N,1,37.39456558,37.39456558,8,1.19.24,8,20,0.123,-1.09
3,11,3,2021,N,1,NA,51,1,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,NA,51,2,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,NA,51,3,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,47.56604385,47.56604385,4,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,NA,51,5,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,NA,51,6,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,NA,51,7,1.22.24,3,14,0.163,-1.66
3,11,3,2021,N,1,NA,51,8,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,1,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,2,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,3,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,4,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,5,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,6,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,7,1.22.24,3,14,0.163,-1.66
3,18,3,2021,N,1,NA,51,8,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,1,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,2,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,3,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,4,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,5,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,6,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,7,1.22.24,3,14,0.163,-1.66
4,20,3,2021,N,1,NA,51,8,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,1,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,2,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,3,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,4,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,5,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,6,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,7,1.22.24,3,14,0.163,-1.66
4,22,3,2021,N,1,NA,51,8,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,1,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,2,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,3,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,4,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,49.95491409,49.95491409,5,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,6,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,7,1.22.24,3,14,0.163,-1.66
5,14,3,2021,N,1,NA,51,8,1.22.24,3,14,0.163,-1.66
